label,text,conversation
Yuubari,You have incomplete missions Hmm it appears the results of my research will not be of any use,6536
Yuubari,Master I believe it is time for a nap once you've finished your missions.,6537
Yuubari,Hmm this mail seems questionable Master I urge you to open it!,6537
Yuubari,Data collection complete. Now we shall use it to improve our gear.,6538
Yuubari,A commission is done! Hmm I wonder if they brought us gifts,6538
Yuubari,Hmm It seems to be a bit too tight in here,6539
Yuubari,Combat trial for new equipment begin!,6539
Yuubari,Surely by now you've begun to understand the importance of developing new gear Master?,6540
Yuubari,Dear me!  Once I'm done developing new gear I won't lose like this again!,6540
Yuubari,Feel the power of my advanced weapons!,6541
Yuubari,Oww No issue as long as my equipment is fine,6541
Yuubari,Master could you just stay away from me?,6542
Yuubari,Master what's on your mind when you stare at me? Hohoho I'm rather perceptive I'll have you know!,6542
Yuubari,I much prefer staying in the port than going on sorties. This is my home; by the blue seas beneath the warm and dazzling sunlight *Yawn* Mmhh Zzzz,6543
Yuubari,What girls are your type Master? Someone like me? You know my type is people like you Master~,6543
Yuubari,Do you want to nap with me Master? Take this it is my favorite pillow. Perhaps if you sleep on it you will see me in your dreams. And if you do Hehehe♪,6544
Yuubari,I'm overjoyed♪ Starting today every day when you wake up the first thing you'll see in the morning is me~! Hehehe♪,6544
Yuubari,Master behold Yuubari's newly developed chocolate-manufacturing Manjuu! Just provide the ingredients and it will work twelve hours a day six days a week producing chocolate nonstop. Hah hah. Then we'll never have to worry about Valentine's chocolate again.,6545
Yuubari,Master I've completed the chocolate-manufacturing Manjuu. Your portion will be delivered to you automatically and the rest will be shipped to Akashi. Hmm it almost feels like I'm doing this for Akashi rather than for you Master,6545
Yuubari,I've brought you an automated Manjuu robot that reports on the status of your Valentine's chocolate. The settings can be changed here and the Manjuu can refrigerate any chocolates you can't get to (Muahaha You can't change the settings for MY chocolate though),6546
Yuubari,Master I've decided to observe the chocolate-manufacturing manjuu this year to see it in action and gather your feedback. Go on Master; put that manjuu to work (Muahaha Now I'll know everything about what Master likes),6546
Yuubari,I've finally finished developing my new equipment! Since we still have time let's go and try it out in live combat right now Master!,6547
Yuubari,Master are you here to help me gather data today?,6547
Yuubari,Akashi is really enthusiastic about helping my research but it feels like she has some ulterior motives,6548
Yuubari,Research always comes with failure but with your support Master all these difficulties will pass!,6548
Yuubari,Nnh I'm a bit tired Can I rest here for a while?,6549
Yuubari,The way I am now I won't be afraid even if I run into a Gato-class probably,6549
Yuubari,Master you have to remember to get some rest all right?,6550
Yuubari,Augh I'm going to smack you!,6550
Yuubari,Hehe looks like the data collection went well this time too.,6551
Yuubari,Master have you realized the importance of having modernized equipment?,6551
Yuubari,Hmm Looks like I haven't upgraded my equipment enough,6552
Z1,Come let us brawl!,6552
Z1,Fast and strong that's me!,6553
Z1,Let's see who can do this paperwork faster~!,6553
Z1,My full name is Leberecht Maass but you can call me Z1.,6554
Z1,Don’t be so wishy-washy if you’re greeting someone.,6554
Z1,"You want some ""hard love"" is that it?",6555
Z1,We have a new mission. How about we take it on together?,6555
Z1,Our teamwork is unbeatable! Let’s go check out those mission rewards.,6556
Z1,Hey you have new mail. Don’t drop it!,6556
Z1,Nice expression you've got there. Wasn't that battle simply exhilarating?,6557
Z1,A commission has been completed. Straighten up you have to greet the hardworking girls with your best smile.,6557
Z1,Hah this feels pretty good!,6558
Z1,Ride the wind and break the waves! Feuer!,6558
Z1,Hah hah hah! The great Z1 is unrivaled!,6559
Z1,Not bad fellas,6559
Z1,Follow me to glory!,6560
Z1,What are you all afraid of?,6560
Z1,Even if the world was coming to an end I have nothing to fear. As long as you are at my side I can continue to laugh.,6561
Z1,Wahaha! These chocolates are from the great Lebe big sister of the Z class. Hehe these chocolates are different from the others'. Once you take a bite you're bound to fall for me all over again!,6561
Z1,Fast and strong that's me! Tasty and exquisite now that's my Valentine's chocolate! Hehe! Have a bite and see how REAL chocolate tastes like!,6562
Z1,"I used to ask my sisters if they knew any good chocolate recipes but then I realized that following recipes is lame as hell! Everyone's got their own definition of ""the best chocolate"" and there's meaning in figuring out your own! Take it from me!",6562
Z1,You're finally here! Come on I want to start brawling already!,6563
Z1,Heheh~ The mighty Z1 can get even stronger and faster!,6563
Z1,"Viersechs if you want a name let me choose a great one for you: ""Iron Blood Warrior Princess Ritter der Walküre!"" H-huh? You don't like it?!",6564
Z1,Because she’s the Z1 her results will of course be NO.1! Hehe no matter where she goes Z1-sama will always be the best!,6564
Z1,Bringing weapons to school is merely for self-defense purposes. There are always some bold fool who wishes to taunt Z1-sama!,6565
Z1,The homework was finished in a flash hehe naturally for my Z1-sama!,6565
Z1,I did not break classroom rules! It’s just that the teacher is too boring I recommend to everyone that I should teach the class then,6566
Z1,Hehehe stuff written on books may not always be correct!,6566
Z18,Everyone from Iron Blood are either obsessed with war or say a bunch of stuff that doesn't make sense and my mission is to make them all smile!,6567
Z18,I prescribe a smile to anyone who's feeling afraid~,6567
Z18,I believe that deep down there's a smile in everyone's hearts! Anyone can smile once they know that!,6568
Z18,Do you need anything from me?,6568
Z18,You can't do whatever you want just because I'm smiling! Hmph!,6569
Z18,Nice work~! Replenish your energy with these snacks and my smile~,6569
Z18,The commission team's done~ Shouldn't you go greet them?,6570
Z18,Now my smile can reach the hearts of more people!,6570
Z18,I'm rooting for you everyone!,6571
Z18,Gimme a smile everyone~,6571
Z18,I'll always smile even when defeated~!,6572
Z18,My smile will reach even the enemy!,6572
Z18,This might not be so good,6573
Z18,People feel sad and anxious when they lose right? That's why I'll be there to cheer them up!,6573
Z18,A smile is always good but when cruelty makes someone smile it's kind of creepy,6574
Z18,It's so so much fun making chocolate – I find myself smiling from start to finish! Here! Eating these is sure to put a smile on your face too! And a smile is the foundation on which a happy year is built!,6574
Z18,We just saw each other and you're already beaming with joy! My hard work this Valentine's is already paying off. For showing me such a wonderful smile you get a smiley chocolate that'll make you even happier!,6575
Z19,I must be more strict with myself now that I'm your secretary.,6575
Z19,Please don't pick me up I'm way too old for that,6576
Z19,Is it finally time for you to play with me?,6576
Z19,Am I one step closer to being an adult?,6577
Z19,All ships at the ready! Aim for the enemy fleet ahead! Feuer!,6577
Z19,Z23! This time I got a perfect score!,6578
Z19,This is the result of all my hard work!,6578
Z19,No matter what skill you have I'm sure there's a place for it.,6579
Z19,Can I really have this? Thank you very much I'll do my best to be a worthy partner!,6579
Z19,I wonder what score you'll give my chocolate this year Wait huh? You want me to grade it myself based on your reaction to tasting it? Hrmhh I mean how could I give your smile anything less than a perfect score?,6580
Z19,I can tell you this right now – that smile is a 10 out of 10 on your happiness scale! I'm sure of it because I've known you for so long. S-seeing you that happy over my chocolate makes me both happy yet embarrassed at the same time,6580
Z20,As long as I'm in a good mood I can enjoy any scenery!,6581
Z20,Protschny? Don't call me by that name!,6581
Z20,Hmm? You want to go on a run with me?,6582
Z20,Hehe how do you like my curves?,6582
Z20,Let's prepare for the celebrations before we start~,6583
Z20,Marathon marathon! I'll definitely take first place this time.,6583
Z20,A letter for you eh? I don't think I should be the one to open your mail.,6584
Z20,Good job! Let's go find some place to relax.,6584
